,No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,date,city_avg_cn
34108,34109,2013,11,22,4,3,91.0,93.0,99.0,9.0,76.68,1023.0,13.0,cv,0.0,,,2013-11-22,95.0
34109,34110,2013,11,22,5,3,98.0,91.0,99.0,10.0,87.57,1024.0,12.0,NE,1.0,0.0,0.0,2013-11-22,98.5
34110,34111,2013,11,22,6,3,88.0,85.0,99.0,10.0,87.57,1024.0,12.0,NE,3.0,0.0,0.0,2013-11-22,93.5
34111,34112,2013,11,22,7,3,82.0,77.0,95.0,11.0,82.14,1025.0,14.0,NE,6.0,0.0,0.0,2013-11-22,88.5
34112,34113,2013,11,22,8,3,66.0,69.0,83.0,11.0,77.01,1025.0,15.0,NE,10.0,0.0,0.0,2013-11-22,74.5
34113,34114,2013,11,22,9,3,66.0,49.0,64.0,11.0,72.23,1025.0,16.0,NE,15.0,0.0,0.0,2013-11-22,65.0
34114,34115,2013,11,22,10,3,45.0,46.0,46.0,11.0,67.78,1026.0,17.0,NE,21.0,0.0,0.0,2013-11-22,45.5
34115,34116,2013,11,22,11,3,43.0,38.0,40.0,10.0,59.54,1025.0,18.0,NE,26.0,0.0,0.0,2013-11-22,41.5
34116,34117,2013,11,22,12,3,43.0,44.0,40.0,10.0,59.54,1024.0,18.0,NE,31.0,0.0,0.0,2013-11-22,41.5
34117,34118,2013,11,22,13,3,43.0,45.0,44.0,9.0,52.3,1024.0,19.0,NE,37.0,0.0,0.0,2013-11-22,43.5
34118,34119,2013,11,22,14,3,42.0,47.0,52.0,9.0,55.67,1023.0,18.0,NE,43.0,0.0,0.0,2013-11-22,47.0
34119,34120,2013,11,22,15,3,47.0,54.0,56.0,9.0,55.67,1023.0,18.0,NE,49.0,0.0,0.0,2013-11-22,51.5
34120,34121,2013,11,22,16,3,49.0,59.0,60.0,10.0,63.41,1023.0,17.0,NE,54.0,0.0,0.0,2013-11-22,54.5
34121,34122,2013,11,22,17,3,55.0,61.0,76.0,9.0,63.18,1024.0,16.0,NE,59.0,0.0,0.0,2013-11-22,65.5
34122,34123,2013,11,22,18,3,57.0,66.0,85.0,9.0,63.18,1024.0,16.0,NE,64.0,0.0,0.0,2013-11-22,71.0
34123,34124,2013,11,22,19,3,57.0,66.0,92.0,10.0,72.04,1024.0,15.0,NE,69.0,0.0,0.0,2013-11-22,74.5
34124,34125,2013,11,22,20,3,60.0,68.0,92.0,10.0,72.04,1025.0,15.0,NE,74.0,0.0,0.0,2013-11-22,76.0
34125,34126,2013,11,22,21,3,64.0,64.0,93.0,10.0,72.04,1025.0,15.0,NE,78.0,0.0,0.0,2013-11-22,78.5
34126,34127,2013,11,22,22,3,62.0,71.0,66.0,10.0,72.04,1025.0,15.0,NE,82.0,0.0,0.0,2013-11-22,64.0
34129,34130,2013,11,23,1,3,62.0,59.0,64.0,11.0,82.14,1023.0,14.0,SE,12.0,0.0,0.0,2013-11-23,63.0
34130,34131,2013,11,23,2,3,55.0,62.0,64.0,11.0,82.14,1023.0,14.0,SE,15.0,,,2013-11-23,59.5
34131,34132,2013,11,23,3,3,60.0,55.0,64.0,11.0,82.14,1023.0,14.0,SE,18.0,,,2013-11-23,62.0
34132,34133,2013,11,23,4,3,54.0,60.0,64.0,11.0,82.14,1022.0,14.0,SE,21.0,,,2013-11-23,59.0
34133,34134,2013,11,23,5,3,62.0,61.0,69.0,11.0,87.66,1022.0,13.0,SE,23.0,,,2013-11-23,65.5
34134,34135,2013,11,23,6,3,62.0,65.0,69.0,11.0,87.66,1023.0,13.0,SE,25.0,,,2013-11-23,65.5
34135,34136,2013,11,23,7,3,69.0,71.0,104.0,12.0,93.65,1023.0,13.0,SE,27.0,0.0,0.0,2013-11-23,86.5
34136,34137,2013,11,23,8,3,69.0,69.0,116.0,13.0,87.84,1023.0,15.0,SE,30.0,0.0,0.0,2013-11-23,92.5
34137,34138,2013,11,23,9,3,75.0,66.0,114.0,13.0,77.32,1023.0,17.0,SE,35.0,0.0,0.0,2013-11-23,94.5
34138,34139,2013,11,23,10,3,69.0,64.0,95.0,12.0,63.87,1023.0,19.0,SE,40.0,0.0,0.0,2013-11-23,82.0
34139,34140,2013,11,23,11,3,67.0,60.0,65.0,11.0,56.19,1022.0,20.0,SE,45.0,0.0,0.0,2013-11-23,66.0
34140,34141,2013,11,23,12,3,67.0,48.0,65.0,11.0,52.83,1021.0,21.0,SW,7.0,0.0,0.0,2013-11-23,66.0
34141,34142,2013,11,23,13,3,49.0,52.0,54.0,10.0,49.42,1020.0,21.0,SE,6.0,0.0,0.0,2013-11-23,51.5
34142,34143,2013,11,23,14,3,52.0,53.0,98.0,9.0,46.21,1018.0,21.0,SE,12.0,0.0,0.0,2013-11-23,75.0
34143,34144,2013,11,23,15,3,53.0,64.0,109.0,11.0,56.19,1019.0,20.0,SW,6.0,0.0,0.0,2013-11-23,81.0
34144,34145,2013,11,23,16,3,61.0,67.0,107.0,10.0,52.56,1019.0,20.0,SE,5.0,0.0,0.0,2013-11-23,84.0
34145,34146,2013,11,23,17,3,69.0,80.0,141.0,11.0,59.78,1019.0,19.0,SE,10.0,0.0,0.0,2013-11-23,105.0
34146,34147,2013,11,23,18,3,81.0,87.0,111.0,11.0,63.64,1019.0,18.0,SE,14.0,0.0,0.0,2013-11-23,96.0
34147,34148,2013,11,23,19,3,85.0,79.0,116.0,12.0,67.99,1019.0,18.0,SE,19.0,0.0,0.0,2013-11-23,100.5
34148,34149,2013,11,23,20,3,79.0,72.0,135.0,13.0,72.6,1019.0,18.0,SE,26.0,0.0,0.0,2013-11-23,107.0
34149,34150,2013,11,23,21,3,79.0,68.0,135.0,13.0,72.6,1019.0,18.0,SE,32.0,0.0,0.0,2013-11-23,107.0
34150,34151,2013,11,23,22,3,64.0,64.0,67.0,13.0,72.6,1019.0,18.0,SE,37.0,0.0,0.0,2013-11-23,65.5
34151,34152,2013,11,23,23,3,61.0,61.0,68.0,13.0,77.32,1018.0,17.0,SE,42.0,0.0,0.0,2013-11-23,64.5
34152,34153,2013,11,24,0,3,64.0,68.0,71.0,14.0,77.48,1018.0,18.0,SE,47.0,0.0,0.0,2013-11-24,67.5
34155,34156,2013,11,24,3,3,53.0,52.0,62.0,14.0,82.52,1016.0,17.0,SE,61.0,0.0,0.0,2013-11-24,57.5
34156,34157,2013,11,24,4,3,53.0,50.0,54.0,14.0,82.52,1015.0,17.0,SE,67.0,0.0,0.0,2013-11-24,53.5
34157,34158,2013,11,24,5,3,43.0,43.0,60.0,14.0,82.52,1015.0,17.0,SE,72.0,0.0,0.0,2013-11-24,51.5
34158,34159,2013,11,24,6,3,42.0,39.0,55.0,15.0,88.02,1015.0,17.0,SE,78.0,0.0,0.0,2013-11-24,48.5
34159,34160,2013,11,24,7,3,37.0,41.0,54.0,15.0,82.65,1015.0,18.0,SE,84.0,0.0,0.0,2013-11-24,45.5
34160,34161,2013,11,24,8,3,43.0,43.0,61.0,16.0,88.11,1015.0,18.0,SE,89.0,0.4,0.4,2013-11-24,52.0
34161,34162,2013,11,24,9,3,37.0,48.0,58.0,16.0,88.11,1015.0,18.0,SW,6.0,1.6,2.0,2013-11-24,47.5
34162,34163,2013,11,24,10,3,46.0,46.0,49.0,16.0,88.11,1012.0,18.0,SE,6.0,0.1,2.1,2013-11-24,47.5
34163,34164,2013,11,24,11,3,42.0,50.0,43.0,16.0,88.11,1012.0,18.0,SE,10.0,0.0,0.0,2013-11-24,42.5
34164,34165,2013,11,24,12,3,57.0,56.0,37.0,17.0,88.2,1011.0,19.0,SW,5.0,0.0,0.0,2013-11-24,47.0
34165,34166,2013,11,24,13,3,53.0,58.0,35.0,17.0,88.2,1009.0,19.0,SW,9.0,0.0,0.0,2013-11-24,44.0
34166,34167,2013,11,24,14,3,59.0,69.0,19.0,16.0,82.77,1008.0,19.0,SW,13.0,0.5,0.5,2013-11-24,39.0
34167,34168,2013,11,24,15,3,140.0,133.0,40.0,13.0,87.84,1010.0,15.0,NW,10.0,0.3,0.8,2013-11-24,90.0
34168,34169,2013,11,24,16,3,97.0,59.0,22.0,11.0,87.66,1011.0,13.0,NW,18.0,1.1,1.9,2013-11-24,59.5
34169,34170,2013,11,24,17,3,37.0,39.0,7.0,10.0,87.57,1012.0,12.0,NW,27.0,1.1,3.0,2013-11-24,22.0
34171,34172,2013,11,24,19,3,38.0,66.0,15.0,8.0,87.38,1014.0,10.0,NW,44.0,0.6,5.1,2013-11-24,26.5
34172,34173,2013,11,24,20,3,75.0,89.0,36.0,6.0,76.18,1015.0,10.0,NW,54.0,0.0,0.0,2013-11-24,55.5
34173,34174,2013,11,24,21,3,72.0,74.0,43.0,5.0,71.07,1015.0,10.0,NW,63.0,0.0,0.0,2013-11-24,57.5
34174,34175,2013,11,24,22,3,65.0,60.0,59.0,4.0,66.27,1016.0,10.0,NW,72.0,0.0,0.0,2013-11-24,62.0
34177,34178,2013,11,25,1,3,49.0,59.0,53.0,3.0,66.05,1017.0,9.0,NW,95.0,0.0,0.0,2013-11-25,51.0
34178,34179,2013,11,25,2,3,54.0,60.0,55.0,3.0,66.05,1017.0,9.0,NW,102.0,0.0,0.0,2013-11-25,54.5
34179,34180,2013,11,25,3,3,49.0,61.0,55.0,3.0,66.05,1017.0,9.0,NW,108.0,0.0,0.0,2013-11-25,52.0
34180,34181,2013,11,25,4,3,55.0,59.0,55.0,3.0,70.67,1017.0,8.0,NW,113.0,0.0,0.0,2013-11-25,55.0
34181,34182,2013,11,25,5,3,50.0,61.0,55.0,3.0,70.67,1018.0,8.0,NW,119.0,0.0,0.0,2013-11-25,52.5
34182,34183,2013,11,25,6,3,57.0,63.0,57.0,3.0,70.67,1018.0,8.0,NW,125.0,0.0,0.0,2013-11-25,57.0
34184,34185,2013,11,25,8,3,65.0,72.0,64.0,3.0,66.05,1020.0,9.0,NW,135.0,0.0,0.0,2013-11-25,64.5
34186,34187,2013,11,25,10,3,70.0,75.0,73.0,2.0,50.36,1020.0,12.0,NW,147.0,0.0,0.0,2013-11-25,71.5
34187,34188,2013,11,25,11,3,64.0,74.0,80.0,1.0,43.9,1020.0,13.0,NW,153.0,0.0,0.0,2013-11-25,72.0
34188,34189,2013,11,25,12,3,72.0,77.0,80.0,1.0,41.14,1019.0,14.0,NW,159.0,0.0,0.0,2013-11-25,76.0
34189,34190,2013,11,25,13,3,74.0,85.0,78.0,0.0,38.26,1018.0,14.0,NW,165.0,0.0,0.0,2013-11-25,76.0
34190,34191,2013,11,25,14,3,83.0,93.0,83.0,-1.0,35.57,1018.0,14.0,NW,171.0,0.0,0.0,2013-11-25,83.0
34191,34192,2013,11,25,15,3,81.0,93.0,85.0,-2.0,33.05,1019.0,14.0,NW,179.0,0.0,0.0,2013-11-25,83.0
34192,34193,2013,11,25,16,3,82.0,83.0,88.0,-3.0,32.75,1019.0,13.0,NW,186.0,0.0,0.0,2013-11-25,85.0
34193,34194,2013,11,25,17,3,75.0,85.0,87.0,-3.0,34.97,1020.0,12.0,NW,191.0,0.0,0.0,2013-11-25,81.0
34194,34195,2013,11,25,18,3,86.0,88.0,89.0,-2.0,37.66,1020.0,12.0,NW,194.0,0.0,0.0,2013-11-25,87.5
34195,34196,2013,11,25,19,3,91.0,95.0,99.0,0.0,46.58,1021.0,11.0,NW,196.0,0.0,0.0,2013-11-25,95.0
34196,34197,2013,11,25,20,3,103.0,100.0,117.0,0.0,49.8,1021.0,10.0,NW,197.0,0.0,0.0,2013-11-25,110.0
34197,34198,2013,11,25,21,3,113.0,100.0,123.0,-1.0,43.31,1022.0,11.0,cv,1.0,0.0,0.0,2013-11-25,118.0
34198,34199,2013,11,25,22,3,110.0,102.0,116.0,1.0,53.53,1022.0,10.0,cv,1.0,0.0,0.0,2013-11-25,113.0
34199,34200,2013,11,25,23,3,97.0,95.0,128.0,2.0,61.51,1022.0,9.0,cv,1.0,0.0,0.0,2013-11-25,112.5
34200,34201,2013,11,26,0,3,95.0,83.0,146.0,3.0,66.05,1022.0,9.0,SW,1.0,0.0,0.0,2013-11-26,120.5
34203,34204,2013,11,26,3,3,113.0,105.0,139.0,3.0,75.67,1021.0,7.0,cv,0.0,0.0,0.0,2013-11-26,126.0
34204,34205,2013,11,26,4,3,139.0,116.0,140.0,3.0,81.06,1021.0,6.0,SW,2.0,0.0,0.0,2013-11-26,139.5
34205,34206,2013,11,26,5,3,157.0,129.0,141.0,3.0,81.06,1021.0,6.0,cv,0.0,0.0,0.0,2013-11-26,149.0
34206,34207,2013,11,26,6,3,149.0,138.0,131.0,3.0,81.06,1021.0,6.0,cv,0.0,0.0,0.0,2013-11-26,140.0
34207,34208,2013,11,26,7,3,137.0,138.0,118.0,4.0,86.99,1021.0,6.0,cv,0.0,0.0,0.0,2013-11-26,127.5
34210,34211,2013,11,26,10,3,103.0,87.0,108.0,2.0,47.17,1022.0,13.0,SW,3.0,0.0,0.0,2013-11-26,105.5
34211,34212,2013,11,26,11,3,90.0,77.0,82.0,-1.0,33.35,1021.0,15.0,SW,6.0,0.0,0.0,2013-11-26,86.0
34212,34213,2013,11,26,12,3,90.0,78.0,76.0,-2.0,30.98,1020.0,15.0,SW,9.0,0.0,0.0,2013-11-26,83.0
34213,34214,2013,11,26,13,3,72.0,70.0,76.0,-5.0,24.75,1019.0,15.0,NW,4.0,0.0,0.0,2013-11-26,74.0
34214,34215,2013,11,26,14,3,72.0,69.0,72.0,-4.0,26.69,1019.0,15.0,SW,4.0,0.0,0.0,2013-11-26,72.0
34215,34216,2013,11,26,15,3,66.0,69.0,73.0,-4.0,28.47,1018.0,14.0,SW,7.0,0.0,0.0,2013-11-26,69.5
34216,34217,2013,11,26,16,3,63.0,71.0,78.0,-3.0,30.68,1018.0,14.0,SW,8.0,0.0,0.0,2013-11-26,70.5
34217,34218,2013,11,26,17,3,75.0,95.0,99.0,-3.0,30.68,1019.0,14.0,SW,10.0,0.0,0.0,2013-11-26,87.0
34218,34219,2013,11,26,18,3,103.0,105.0,115.0,1.0,43.9,1019.0,13.0,SW,13.0,0.0,0.0,2013-11-26,109.0
34219,34220,2013,11,26,19,3,97.0,92.0,105.0,1.0,46.88,1020.0,12.0,SW,14.0,0.0,0.0,2013-11-26,101.0
34221,34222,2013,11,26,21,3,76.0,104.0,109.0,-4.0,32.45,1021.0,12.0,SW,2.0,0.0,0.0,2013-11-26,92.5
34222,34223,2013,11,26,22,3,84.0,101.0,109.0,-3.0,34.97,1021.0,12.0,SE,2.0,0.0,0.0,2013-11-26,96.5
34225,34226,2013,11,27,1,3,85.0,77.0,119.0,3.0,61.76,1019.0,10.0,SE,5.0,0.0,0.0,2013-11-27,102.0
34226,34227,2013,11,27,2,3,76.0,86.0,97.0,3.0,61.76,1019.0,10.0,SW,3.0,0.0,0.0,2013-11-27,86.5
34227,34228,2013,11,27,3,3,68.0,71.0,74.0,4.0,62.0,1019.0,11.0,SW,7.0,0.0,0.0,2013-11-27,71.0
34228,34229,2013,11,27,4,3,57.0,56.0,63.0,4.0,62.0,1019.0,11.0,SW,11.0,0.0,0.0,2013-11-27,60.0
34229,34230,2013,11,27,5,3,59.0,59.0,68.0,3.0,57.77,1019.0,11.0,NW,2.0,0.0,0.0,2013-11-27,63.5
34230,34231,2013,11,27,6,3,69.0,75.0,74.0,4.0,66.27,1020.0,10.0,NW,4.0,0.0,0.0,2013-11-27,71.5
34231,34232,2013,11,27,7,3,86.0,100.0,92.0,4.0,70.88,1020.0,9.0,NW,6.0,0.0,0.0,2013-11-27,89.0
34232,34233,2013,11,27,8,3,101.0,99.0,114.0,4.0,58.03,1021.0,12.0,SW,2.0,0.0,0.0,2013-11-27,107.5
34234,34235,2013,11,27,10,3,103.0,110.0,109.0,4.0,58.03,1022.0,12.0,NW,15.0,0.0,0.0,2013-11-27,106.0
34235,34236,2013,11,27,11,3,123.0,121.0,125.0,5.0,62.24,1023.0,12.0,NW,23.0,0.0,0.0,2013-11-27,124.0
34236,34237,2013,11,27,12,3,115.0,97.0,127.0,4.0,54.35,1024.0,13.0,NW,32.0,0.0,0.0,2013-11-27,121.0
34237,34238,2013,11,27,13,3,90.0,75.0,84.0,0.0,46.58,1023.0,11.0,NW,42.0,0.0,0.0,2013-11-27,87.0
34238,34239,2013,11,27,14,3,54.0,60.0,61.0,-4.0,37.05,1024.0,10.0,NW,52.0,0.0,0.0,2013-11-27,57.5
34239,34240,2013,11,27,15,3,57.0,65.0,65.0,-4.0,39.63,1025.0,9.0,NW,60.0,0.0,0.0,2013-11-27,61.0
34240,34241,2013,11,27,16,3,56.0,62.0,62.0,-5.0,39.32,1025.0,8.0,NW,68.0,0.0,0.0,2013-11-27,59.0
34241,34242,2013,11,27,17,3,62.0,62.0,59.0,-5.0,42.1,1026.0,7.0,NW,75.0,0.0,0.0,2013-11-27,60.5
34242,34243,2013,11,27,18,3,50.0,53.0,73.0,-7.0,36.13,1027.0,7.0,NW,81.0,0.0,0.0,2013-11-27,61.5
34243,34244,2013,11,27,19,3,51.0,65.0,54.0,-8.0,33.43,1028.0,7.0,NW,87.0,0.0,0.0,2013-11-27,52.5
34244,34245,2013,11,27,20,3,51.0,60.0,59.0,-7.0,36.13,1028.0,7.0,NW,92.0,0.0,0.0,2013-11-27,55.0
34245,34246,2013,11,27,21,3,56.0,64.0,62.0,-6.0,39.01,1029.0,7.0,NW,96.0,0.0,0.0,2013-11-27,59.0
34246,34247,2013,11,27,22,3,58.0,71.0,65.0,-6.0,41.79,1029.0,6.0,NW,100.0,0.0,0.0,2013-11-27,61.5
34247,34248,2013,11,27,23,3,71.0,72.0,72.0,-6.0,41.79,1030.0,6.0,NW,105.0,0.0,0.0,2013-11-27,71.5
34248,34249,2013,11,28,0,3,58.0,58.0,73.0,-11.0,30.31,1030.0,5.0,NW,112.0,0.0,0.0,2013-11-28,65.5
34251,34252,2013,11,28,3,3,28.0,30.0,29.0,-13.0,31.88,1030.0,2.0,NW,130.0,0.0,0.0,2013-11-28,28.5
34252,34253,2013,11,28,4,3,18.0,26.0,29.0,-15.0,27.05,1029.0,2.0,NW,134.0,0.0,0.0,2013-11-28,23.5
34253,34254,2013,11,28,5,3,22.0,34.0,47.0,-16.0,24.89,1030.0,2.0,NW,139.0,0.0,0.0,2013-11-28,34.5
34254,34255,2013,11,28,6,3,13.0,20.0,46.0,-14.0,29.38,1030.0,2.0,NW,144.0,0.0,0.0,2013-11-28,29.5
34255,34256,2013,11,28,7,3,21.0,27.0,63.0,-14.0,29.38,1030.0,2.0,NW,148.0,0.0,0.0,2013-11-28,42.0
34256,34257,2013,11,28,8,3,17.0,32.0,77.0,-14.0,27.36,1030.0,3.0,NW,151.0,0.0,0.0,2013-11-28,47.0
34257,34258,2013,11,28,9,3,27.0,37.0,83.0,-14.0,23.77,1031.0,5.0,NW,155.0,0.0,0.0,2013-11-28,55.0
34258,34259,2013,11,28,10,3,27.0,49.0,96.0,-15.0,20.42,1030.0,6.0,NW,160.0,0.0,0.0,2013-11-28,61.5
34259,34260,2013,11,28,11,3,46.0,55.0,94.0,-14.0,20.7,1030.0,7.0,NW,165.0,0.0,0.0,2013-11-28,70.0
34260,34261,2013,11,28,12,3,48.0,45.0,90.0,-14.0,20.7,1029.0,7.0,NW,171.0,0.0,0.0,2013-11-28,69.0
34261,34262,2013,11,28,13,3,47.0,56.0,99.0,-12.0,22.75,1027.0,8.0,NW,177.0,0.0,0.0,2013-11-28,73.0
34262,34263,2013,11,28,14,3,45.0,56.0,109.0,-11.0,24.65,1026.0,8.0,NW,183.0,0.0,0.0,2013-11-28,77.0
34263,34264,2013,11,28,15,3,50.0,57.0,119.0,-11.0,23.04,1026.0,9.0,NW,191.0,0.0,0.0,2013-11-28,84.5
34264,34265,2013,11,28,16,3,51.0,68.0,137.0,-9.0,28.88,1026.0,8.0,NW,199.0,0.0,0.0,2013-11-28,94.0
34265,34266,2013,11,28,17,3,65.0,69.0,138.0,-8.0,31.23,1026.0,8.0,NW,206.0,0.0,0.0,2013-11-28,101.5
34266,34267,2013,11,28,18,3,64.0,89.0,134.0,-9.0,28.88,1027.0,8.0,NW,214.0,0.0,0.0,2013-11-28,99.0
34267,34268,2013,11,28,19,3,87.0,91.0,144.0,-10.0,28.58,1028.0,7.0,NW,221.0,0.0,0.0,2013-11-28,115.5
34268,34269,2013,11,28,20,3,76.0,89.0,144.0,-8.0,35.82,1028.0,6.0,NW,225.0,0.0,0.0,2013-11-28,110.0
34269,34270,2013,11,28,21,3,80.0,83.0,142.0,-7.0,41.48,1029.0,5.0,NW,228.0,0.0,0.0,2013-11-28,111.0
34270,34271,2013,11,28,22,3,75.0,87.0,90.0,-9.0,35.51,1029.0,5.0,NW,231.0,0.0,0.0,2013-11-28,82.5
34273,34274,2013,11,29,1,3,69.0,75.0,72.0,-9.0,40.86,1029.0,3.0,NW,243.0,0.0,0.0,2013-11-29,70.5
34274,34275,2013,11,29,2,3,57.0,63.0,55.0,-9.0,40.86,1029.0,3.0,NW,246.0,0.0,0.0,2013-11-29,56.0
34275,34276,2013,11,29,3,3,60.0,66.0,54.0,-8.0,47.44,1028.0,2.0,NW,249.0,0.0,0.0,2013-11-29,57.0
34276,34277,2013,11,29,4,3,53.0,64.0,59.0,-8.0,47.44,1028.0,2.0,NW,251.0,0.0,0.0,2013-11-29,56.0
34277,34278,2013,11,29,5,3,63.0,65.0,112.0,-8.0,50.97,1028.0,1.0,NW,254.0,0.0,0.0,2013-11-29,87.5
34278,34279,2013,11,29,6,3,56.0,69.0,114.0,-9.0,43.88,1028.0,2.0,NW,257.0,0.0,0.0,2013-11-29,85.0
34279,34280,2013,11,29,7,3,73.0,76.0,131.0,-9.0,43.88,1029.0,2.0,NW,260.0,0.0,0.0,2013-11-29,102.0
34280,34281,2013,11,29,8,3,68.0,74.0,148.0,-8.0,41.17,1029.0,4.0,NW,263.0,0.0,0.0,2013-11-29,108.0
34281,34282,2013,11,29,9,3,78.0,71.0,120.0,-10.0,30.61,1029.0,6.0,NW,268.0,0.0,0.0,2013-11-29,99.0
34282,34283,2013,11,29,10,3,60.0,59.0,106.0,-11.0,26.39,1029.0,7.0,NW,274.0,0.0,0.0,2013-11-29,83.0
34283,34284,2013,11,29,11,3,45.0,46.0,82.0,-13.0,20.98,1028.0,8.0,NW,279.0,0.0,0.0,2013-11-29,63.5
34284,34285,2013,11,29,12,3,34.0,47.0,76.0,-13.0,18.33,1027.0,10.0,NW,285.0,0.0,0.0,2013-11-29,55.0
34285,34286,2013,11,29,13,3,41.0,47.0,82.0,-13.0,18.33,1026.0,10.0,NW,291.0,0.0,0.0,2013-11-29,61.5
34286,34287,2013,11,29,14,3,40.0,45.0,83.0,-12.0,19.88,1026.0,10.0,NW,297.0,0.0,0.0,2013-11-29,61.5
34287,34288,2013,11,29,15,3,46.0,47.0,83.0,-11.0,21.54,1025.0,10.0,NW,302.0,0.0,0.0,2013-11-29,64.5
34288,34289,2013,11,29,16,3,37.0,46.0,76.0,-12.0,19.88,1026.0,10.0,NW,306.0,0.0,0.0,2013-11-29,56.5
34289,34290,2013,11,29,17,3,50.0,54.0,76.0,-11.0,23.04,1026.0,9.0,NW,310.0,0.0,0.0,2013-11-29,63.0
34290,34291,2013,11,29,18,3,47.0,58.0,93.0,-9.0,30.92,1026.0,7.0,SW,3.0,0.0,0.0,2013-11-29,70.0
34291,34292,2013,11,29,19,3,57.0,60.0,93.0,-9.0,30.92,1026.0,7.0,SW,6.0,0.0,0.0,2013-11-29,75.0
34292,34293,2013,11,29,20,3,58.0,68.0,122.0,-9.0,33.12,1026.0,6.0,SW,9.0,0.0,0.0,2013-11-29,90.0
34293,34294,2013,11,29,21,3,66.0,69.0,130.0,-9.0,33.12,1026.0,6.0,SW,10.0,0.0,0.0,2013-11-29,98.0
34294,34295,2013,11,29,22,3,59.0,76.0,76.0,-9.0,33.12,1025.0,6.0,cv,1.0,0.0,0.0,2013-11-29,67.5
34295,34296,2013,11,29,23,3,66.0,84.0,96.0,-5.0,51.84,1025.0,4.0,SW,2.0,0.0,0.0,2013-11-29,81.0
34296,34297,2013,11,30,0,3,71.0,105.0,108.0,-7.0,47.74,1025.0,3.0,SW,4.0,0.0,0.0,2013-11-30,89.5
34299,34300,2013,11,30,3,3,85.0,97.0,109.0,-6.0,55.36,1024.0,2.0,cv,0.0,0.0,0.0,2013-11-30,97.0
34300,34301,2013,11,30,4,3,70.0,98.0,92.0,-4.0,64.42,1024.0,2.0,SE,1.0,0.0,0.0,2013-11-30,81.0
34301,34302,2013,11,30,5,3,66.0,92.0,148.0,-4.0,64.42,1024.0,2.0,cv,0.0,0.0,0.0,2013-11-30,107.0
34302,34303,2013,11,30,6,3,63.0,105.0,177.0,-5.0,59.74,1024.0,2.0,cv,0.0,0.0,0.0,2013-11-30,120.0
34303,34304,2013,11,30,7,3,93.0,104.0,194.0,-5.0,59.74,1024.0,2.0,cv,0.0,0.0,0.0,2013-11-30,143.5
34304,34305,2013,11,30,8,3,31.0,101.0,212.0,-2.0,56.45,1024.0,6.0,SE,2.0,0.0,0.0,2013-11-30,121.5
34305,34306,2013,11,30,9,3,34.0,81.0,157.0,-3.0,42.71,1025.0,9.0,SW,4.0,0.0,0.0,2013-11-30,95.5
34306,34307,2013,11,30,10,3,75.0,75.0,104.0,-6.0,29.79,1025.0,11.0,SW,9.0,0.0,0.0,2013-11-30,89.5
34307,34308,2013,11,30,11,3,74.0,75.0,82.0,-5.0,28.18,1024.0,13.0,SW,13.0,0.0,0.0,2013-11-30,78.0
34308,34309,2013,11,30,12,3,63.0,58.0,68.0,-7.0,24.18,1023.0,13.0,SW,18.0,0.0,0.0,2013-11-30,65.5
34309,34310,2013,11,30,13,3,61.0,64.0,71.0,-7.0,24.18,1022.0,13.0,SW,21.0,0.0,0.0,2013-11-30,66.0
34310,34311,2013,11,30,14,3,69.0,69.0,78.0,-8.0,22.38,1021.0,13.0,SW,25.0,0.0,0.0,2013-11-30,73.5
34311,34312,2013,11,30,15,3,69.0,68.0,78.0,-9.0,19.39,1021.0,14.0,NW,5.0,0.0,0.0,2013-11-30,73.5
34312,34313,2013,11,30,16,3,69.0,69.0,78.0,-7.0,24.18,1021.0,13.0,NW,9.0,0.0,0.0,2013-11-30,73.5
34313,34314,2013,11,30,17,3,69.0,88.0,78.0,-7.0,27.58,1022.0,11.0,SW,3.0,0.0,0.0,2013-11-30,73.5
34314,34315,2013,11,30,18,3,83.0,91.0,161.0,-5.0,36.74,1023.0,9.0,SW,4.0,0.0,0.0,2013-11-30,122.0
34315,34316,2013,11,30,19,3,93.0,103.0,186.0,-3.0,45.7,1023.0,8.0,SW,6.0,0.0,0.0,2013-11-30,139.5
34316,34317,2013,11,30,20,3,99.0,103.0,173.0,-3.0,48.93,1023.0,7.0,SW,7.0,0.0,0.0,2013-11-30,136.0
34317,34318,2013,11,30,21,3,115.0,109.0,188.0,-1.0,56.72,1023.0,7.0,cv,0.0,0.0,0.0,2013-11-30,151.5
34318,34319,2013,11,30,22,3,126.0,116.0,146.0,0.0,65.36,1023.0,6.0,SW,1.0,0.0,0.0,2013-11-30,136.0
34321,34322,2013,12,1,1,4,161.0,156.0,191.0,-1.0,65.13,1023.0,5.0,SW,1.0,0.0,0.0,2013-12-01,176.0
34322,34323,2013,12,1,2,4,180.0,171.0,211.0,-2.0,60.51,1023.0,5.0,SW,3.0,0.0,0.0,2013-12-01,195.5
34323,34324,2013,12,1,3,4,202.0,179.0,192.0,-1.0,60.76,1023.0,6.0,NW,3.0,0.0,0.0,2013-12-01,197.0
34324,34325,2013,12,1,4,4,186.0,165.0,169.0,0.0,65.36,1023.0,6.0,NW,5.0,0.0,0.0,2013-12-01,177.5
